GeneID	Spleen_rep1	Spleen_rep2	Spleen_rep3	Spleen_rep4	Spleen_rep5	Spleen_rep6
NP_001000441.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000442.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000443.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000444.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000445.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000446.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000447.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000448.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000449.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000450.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000451.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000452.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000453.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000454.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000455.1	0.0198369	0.0200831	0.0265081	0.0	0.0	0.0
NP_001000456.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000458.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000459.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000460.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000461.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000462.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000463.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000464.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000465.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000467.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000468.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000469.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000470.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000471.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000472.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000473.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000474.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000475.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000476.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000477.1	0.0100494	0.0	0.0	0.0	0.0	0.0
NP_001000478.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000479.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000481.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000482.1	0.0100494	0.0	0.0	0.0	0.0	0.0
NP_001000483.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000484.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000485.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000487.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000488.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000489.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000490.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000491.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000492.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000493.1	0.0301482	0.0	0.053732	0.0	0.0	0.0429133
NP_001000494.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000495.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000496.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000497.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000498.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000499.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000500.1	0.0793476	0.0200831	0.0397621	0.0779031	0.0946074	0.042361
NP_001000501.1	0.183663	0.293533	0.0774602	0.341704	0.184237	0.082596
NP_001000502.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000503.1	1.42818	0.844563	1.67059	1.67589	1.52965	0.991002
NP_001000504.1	0.0	0.0	0.0	0.0	0.0	0.0453866
NP_001000505.1	0.0195817	0.0	0.0130798	0.0	0.0	0.0
NP_001000506.1	0.0101839	0.0412499	0.0272337	0.0	0.0	0.0
NP_001000507.1	0.773477	0.178404	0.379313	0.192265	0.809002	0.543696
NP_001000508.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000509.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000510.1	0.0814711	0.0472655	0.0275397	0.119965	0.171043	0.0463789
NP_001000511.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000512.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000513.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000514.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000515.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000517.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000518.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000519.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000520.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000522.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000523.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000524.1	0.0201877	0.0	0.10795	0.0396367	0.128444	0.0
NP_001000525.2	0.0	0.0	0.0	0.0581752	0.0	0.0
NP_001000526.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000527.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000528.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000529.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000531.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000532.1	0.0	0.0203504	0.0	0.0	0.0	0.0
NP_001000533.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000534.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000535.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000537.1	0.0	0.0	0.0266263	0.0	0.0	0.0
NP_001000538.2	0.00954526	0.0	0.0254893	0.0	0.0303075	0.0
NP_001000539.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000540.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000541.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000542.1	0.0	0.0	0.0	0.0	0.0321526	0.0
NP_001000543.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000544.1	0.0	0.0	0.0133132	0.0	0.0	0.0
NP_001000545.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000546.1	0.0	0.0	0.0401184	0.0392912	0.0954672	0.128183
NP_001000547.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000548.1	0.0194981	0.0	0.0	0.0	0.0	0.0
NP_001000549.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000550.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000551.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000552.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000553.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000554.1	0.0301482	0.0	0.013433	0.0	0.0	0.0
NP_001000555.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000556.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000557.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000558.1	0.0097076	0.0	0.0	0.0	0.0	0.0
NP_001000559.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000560.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000561.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000562.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000563.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000564.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000565.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000566.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000567.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000568.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000569.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000570.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000571.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000572.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000573.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000574.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000575.1	0.0	0.0	0.0410378	0.0	0.0	0.0
NP_001000576.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000577.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000578.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000579.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000580.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000581.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000582.1	0.0200107	0.040521	0.0534912	0.117873	0.0	0.0
NP_001000583.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000584.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000585.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000586.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000587.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000588.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000589.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000590.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000591.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000592.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000593.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000594.1	0.0	0.0	0.0129661	0.0	0.0	0.0
NP_001000595.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000596.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000597.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000598.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000600.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000601.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000602.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000603.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000604.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000605.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000606.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000607.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000608.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000609.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000610.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000611.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000613.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000614.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000615.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000616.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000617.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000618.1	0.0	0.0103125	0.0	0.0	0.0	0.0
NP_001000619.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000621.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000622.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000623.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000624.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000625.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000627.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000628.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000629.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000630.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000631.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000632.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000633.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000634.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000635.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000636.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000637.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000638.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000639.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000640.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000641.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000642.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000643.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000644.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000645.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000646.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000647.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000648.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000649.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000650.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000651.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000652.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000654.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000655.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000656.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000657.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000658.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000659.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000660.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000661.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000663.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000664.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000665.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000666.1	0.0199234	0.0	0.0266263	0.0	0.0633569	0.0425436
NP_001000667.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000668.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000669.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000670.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000671.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000672.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000673.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000674.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000675.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000676.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000678.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000679.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000680.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000681.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000682.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000683.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000684.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000685.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000686.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000687.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000688.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000689.1	0.0	0.0203504	0.0	0.157853	0.0	0.0
NP_001000690.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000691.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000692.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000693.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000694.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000695.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000697.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000698.1	0.0	0.0198226	0.0	0.0	0.0	0.0
NP_001000699.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000700.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000702.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000703.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000704.1	0.0	0.0	0.0	0.0197316	0.0	0.0
NP_001000705.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000706.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000707.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000709.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000710.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000711.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000712.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000713.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000714.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000715.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000716.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000717.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000718.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000719.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000720.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000721.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000722.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000723.1	0.0	0.0	0.0	0.0	0.0	0.0425436
NP_001000724.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000725.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000726.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000727.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000728.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000730.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000732.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000733.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000734.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000735.1	0.0	0.0103591	0.0	0.0	0.0781413	0.0
NP_001000736.1	0.118507	0.0599865	0.092368	0.0	0.0313944	0.0421801
NP_001000737.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000738.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000739.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000740.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000742.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000743.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000744.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000745.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000746.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000747.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000748.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000749.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000750.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000751.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000752.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000753.1	0.110544	0.0407008	0.026866	0.0	0.0639289	0.0
NP_001000754.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000757.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000758.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000759.1	0.708655	0.393055	0.868731	0.266894	0.616828	0.414714
NP_001000760.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000761.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000762.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000764.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000765.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000766.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000767.1	0.0814711	0.0618749	0.095318	0.0399884	0.162041	0.217401
NP_001000768.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000769.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000770.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000771.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000772.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000773.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000774.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000775.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000776.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000777.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000778.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000780.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000781.1	0.0365024	0.0184658	0.0608644	0.179264	0.0	0.0390136
NP_001000782.1	0.019666	0.0	0.0	0.0386178	0.0	0.0
NP_001000783.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000784.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000785.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000786.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000787.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000788.1	0.0201877	0.0	0.0742155	0.0	0.0350329	0.0
NP_001000789.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000790.1	0.0200988	0.0	0.0	0.0	0.0	0.0
NP_001000791.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000792.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000793.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000794.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000795.1	0.0	0.0	0.0	0.0	0.0322589	0.0
NP_001000796.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000797.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000798.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000799.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000800.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000801.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000803.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000804.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000805.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000806.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000807.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000808.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000809.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000812.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000813.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000814.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000815.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000816.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000817.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000818.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000819.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000820.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000821.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000822.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000823.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000824.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000825.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000826.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000827.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000828.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000829.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000830.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000831.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000832.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000833.1	0.0500269	0.0	0.066864	0.117873	0.0636448	0.0427276
NP_001000834.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000835.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000836.1	0.0499153	0.0	0.0637233	0.0374933	0.0606151	0.0407862
NP_001000837.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000838.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000839.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000840.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000841.1	0.0	0.0203504	0.0	0.0	0.0319645	0.0
NP_001000842.1	0.0291228	0.0589582	0.0388984	0.0190639	0.21589	0.0207357
NP_001000843.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000844.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000845.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000846.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000847.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000848.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000849.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000850.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000851.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000852.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000853.1	0.0100368	0.0	0.0	0.0	0.0317668	0.0428056
NP_001000854.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000855.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000856.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000857.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000858.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000859.2	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000862.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000864.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000865.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000867.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000868.1	0.0203678	0.0	0.0	0.0	0.0	0.0
NP_001000869.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000870.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000871.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000872.1	0.0200107	0.0	0.0	0.0	0.0	0.0
NP_001000873.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000874.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000875.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000876.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000877.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000878.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000879.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000880.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000881.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000882.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000883.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000884.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000885.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000886.1	0.0	0.0	0.0	0.0	0.0	0.0
NP_001000887.1	0.0	0.0	0.0	0.0	0.0	0.0
