left_cluster,right_cluster,distance,n_observations
296,461,0.0005956581149489567,2
128,272,0.0023898987233856818,2
331,334,0.003678666559751409,2
9,59,0.0036988832986789384,2
404,414,0.004505167454530097,2
173,357,0.004652742533190828,2
286,441,0.004908067967217136,2
291,405,0.005668708121428295,2
127,390,0.005923764181742071,2
298,391,0.006035196673356571,2
88,375,0.007011615173520273,2
264,318,0.007045775934447745,2
259,330,0.0075294378968889224,2
460,463,0.007774640287129037,2
99,130,0.007931253591887033,2
62,394,0.008139179142486425,2
126,192,0.00859436429377139,2
113,279,0.008681258646615139,2
303,325,0.008825853309738037,2
120,306,0.008845876884648501,2
229,239,0.008909529298286886,2
477,513,0.008968647106167304,3
89,395,0.009027443291254477,2
327,500,0.009256413786728568,3
187,198,0.009333082785507337,2
110,408,0.009398264380280408,2
1,67,0.00972590932772355,2
129,501,0.010107346800569796,3
171,237,0.010342106231160294,2
132,507,0.010626317208939234,3
186,234,0.010798930374483425,2
149,261,0.010846991654592469,2
480,491,0.010947819624481232,2
95,402,0.011894907287323404,2
455,485,0.011927797745072,2
466,489,0.012140220636089449,2
159,276,0.012254483098850931,2
209,266,0.012322005285763774,2
8,82,0.012410883933778705,2
15,43,0.012575652660710215,2
49,65,0.012721890148122156,2
144,381,0.01353328347259385,2
305,523,0.013769058139744847,4
271,428,0.013916217044624528,2
26,29,0.014350487974010232,2
176,300,0.014664029811503727,2
207,217,0.014724559662672759,2
76,139,0.01509312016529365,2
476,495,0.015178455548613448,2
98,278,0.01526763427546892,2
169,398,0.015323809927614767,2
155,190,0.015386161225903014,2
157,290,0.015462402504514586,2
74,385,0.01569599930450753,2
168,254,0.016097777031075077,2
465,521,0.016254098567371998,4
134,392,0.01643764631739,2
293,456,0.016440500695158077,2
263,399,0.016652074778636554,2
285,517,0.016719099878411477,3
449,478,0.01690379004063798,2
36,51,0.016921459924711106,2
184,528,0.017150441714118288,3
474,493,0.017181896496497404,2
420,471,0.017210652639337735,2
301,313,0.017331947225974226,2
92,421,0.01742925281278416,2
125,431,0.017498723615734884,2
218,225,0.017661503532865584,2
321,346,0.017823399817795432,2
409,454,0.018122879113036013,2
107,146,0.01877589335453838,2
45,66,0.018912434550651492,2
183,310,0.019205717167092882,2
96,116,0.019700769013690174,2
172,530,0.019985984204894093,3
2,17,0.02009148791970734,2
7,40,0.020351375632721522,2
109,143,0.020381796581751196,2
162,333,0.02063349242709734,2
343,352,0.021105433471565193,2
94,540,0.021193400816669566,3
257,554,0.021275033070472057,3
163,288,0.021297479876458972,2
383,529,0.021369049671657963,4
204,546,0.021536838745732798,3
265,527,0.021725699960022726,4
122,131,0.02181331792712135,2
72,81,0.021837513937265934,2
64,260,0.021949810174081267,2
302,319,0.022325229063344765,2
63,85,0.022364061815685652,2
104,525,0.022550941458813117,3
280,566,0.02273331031640982,3
206,353,0.023008285725055384,2
119,269,0.023028170377815044,2
138,287,0.02308737405227075,2
295,370,0.023167068286812698,2
277,553,0.023247890110345903,3
340,356,0.023468795212727774,2
185,524,0.023753340095175397,3
208,214,0.02410158401789425,2
193,416,0.02410934012429571,2
424,453,0.024122702195457462,2
210,222,0.024292818237363997,2
377,549,0.024367245764449028,3
224,245,0.024402616208259446,2
121,140,0.024656367770217732,2
332,350,0.024681706022675665,2
145,283,0.024814767643896733,2
61,526,0.02496715419700348,3
349,411,0.025208154411121377,2
83,137,0.025422425445345523,2
427,475,0.02582465532215097,2
60,118,0.025883362986427714,2
226,232,0.025944084319498593,2
148,536,0.026491431857848483,3
487,548,0.026536657049318686,3
167,273,0.026614638205341965,2
52,69,0.026784149928395163,2
14,46,0.026835826825912533,2
407,410,0.027143124444773587,2
397,590,0.027382183669556703,3
299,567,0.027402810865981876,3
136,181,0.027540570297455866,2
201,203,0.02772841517995388,2
37,70,0.02782859626924997,2
447,557,0.02798916478461399,3
284,312,0.02802676204072733,2
102,154,0.028057031981898517,2
177,537,0.02816572583864896,3
444,483,0.02824371758643387,2
457,506,0.028383259197202547,3
558,595,0.02863691406341716,4
19,32,0.02869141310542912,2
415,438,0.028740375436162046,2
436,512,0.029604937604095466,3
429,442,0.030046270772815863,2
23,252,0.03013566921417742,2
322,348,0.03021759158916263,2
418,570,0.030263147268008984,3
435,484,0.030758445113684873,2
384,417,0.030816232768151503,2
178,221,0.03105892380952067,2
133,504,0.03117647634121208,3
123,142,0.03172949346914849,2
509,587,0.0319637014169859,4
393,413,0.03203227840231807,2
141,586,0.03205208741976072,5
152,514,0.03243680127370674,3
105,583,0.03247158764288055,3
111,251,0.03261246014485451,2
256,581,0.03278110822505964,4
339,560,0.032888226347205604,3
230,247,0.03290024105170993,2
274,556,0.033117422927446356,3
314,542,0.033202672303378186,5
151,329,0.03339604929742964,2
38,577,0.03342029650335031,3
27,614,0.03350127357201402,3
270,508,0.03389339770505861,3
515,578,0.03401203897114775,4
267,612,0.03437642564734976,3
320,351,0.03444048828910497,2
211,212,0.03456062915332066,2
307,599,0.03458445525515254,3
432,443,0.035000511359298186,2
535,563,0.035147865870977804,4
240,545,0.035149387884685274,3
78,589,0.03524034046676038,3
359,464,0.0352904520747658,2
311,341,0.035767365447661764,2
244,246,0.03583013535136787,2
